Rk_x,Player,Age,Team,Pos,G,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Season,Experience,NumOfAwards,All-Star,AwardWinner,FirstTeam,SecondTeam,ThridTeam,DefTeam1,DefTeam2,Salary,Guaranteed,2023-24_contract_year
61.0,Jalen Williams,22.0,OKC,PF,71.0,71.0,31.3,7.5,14.0,0.54,1.5,3.4,0.427,6.1,10.6,0.576,0.592,2.5,3.1,0.814,0.5,3.5,4.0,4.5,1.1,0.6,1.7,2.5,19.1,CPOY-12,19.1,0.621,0.243,0.223,1.9,11.8,7.1,21.3,1.7,1.9,10.1,23.7,4.5,2.7,7.3,0.157,2.0,0.3,2.3,2.4,2024,2,1,0,0,0,0,0,0,0,4558680,9334440,0
349.0,Jalen Wilson,23.0,BRK,PF,43.0,3.0,15.4,1.8,4.2,0.425,0.6,1.7,0.324,1.2,2.4,0.495,0.492,0.9,1.1,0.826,1.1,2.0,3.0,1.0,0.3,0.1,0.4,1.1,5.0,,10.8,0.537,0.413,0.257,7.5,14.2,10.8,9.3,0.8,0.5,8.7,14.3,0.6,0.4,1.1,0.077,-1.8,-1.1,-2.9,-0.2,2024,1,0,0,0,0,0,0,0,0,850000,850000,0
40.0,Jamal Murray,26.0,DEN,PG,59.0,59.0,31.5,8.0,16.7,0.481,2.5,5.8,0.425,5.6,10.9,0.51,0.554,2.7,3.1,0.853,0.7,3.4,4.1,6.5,1.0,0.7,2.1,1.8,21.2,,20.7,0.586,0.346,0.187,2.6,11.6,7.2,31.2,1.5,1.8,10.5,27.9,3.8,2.1,5.9,0.153,4.5,-0.4,4.1,2.9,2024,8,0,0,0,0,0,0,0,0,33833400,69849600,0
418.0,James Bouknight,23.0,CHO,SG,14.0,0.0,5.8,1.3,2.9,0.439,0.9,2.1,0.433,0.4,0.8,0.455,0.598,0.1,0.1,0.5,0.1,0.6,0.6,0.4,0.1,0.1,0.1,0.2,3.6,,15.9,0.597,0.732,0.049,1.3,11.4,6.2,12.2,0.6,1.2,4.6,23.9,0.1,0.0,0.1,0.062,4.4,-2.2,2.2,0.1,2024,3,0,0,0,0,0,0,0,0,4570080,4570080,1
78.0,James Harden,34.0,LAC,PG,72.0,72.0,34.3,4.9,11.4,0.428,2.6,6.8,0.381,2.3,4.6,0.497,0.541,4.2,4.8,0.878,0.5,4.7,5.1,8.5,1.1,0.8,2.6,1.8,16.6,,18.6,0.612,0.594,0.418,1.6,14.8,8.4,33.6,1.5,2.1,16.0,20.6,5.9,2.5,8.4,0.163,3.8,0.3,4.1,3.8,2024,15,0,0,0,0,0,0,0,0,35680595,35680595,1
549.0,James Johnson,36.0,IND,PF,9.0,0.0,5.2,0.3,1.1,0.3,0.0,0.2,0.0,0.3,0.9,0.375,0.3,0.2,0.2,1.0,0.1,0.3,0.4,0.9,0.6,0.1,0.6,1.0,0.9,,5.0,0.368,0.2,0.2,2.4,7.2,4.8,18.6,5.0,1.7,31.5,14.2,-0.1,0.1,0.0,-0.05,-8.0,2.2,-5.8,0.0,2024,15,0,0,0,0,0,0,0,0,777703,3386299,1
549.0,James Johnson,36.0,IND,PF,9.0,0.0,5.2,0.3,1.1,0.3,0.0,0.2,0.0,0.3,0.9,0.375,0.3,0.2,0.2,1.0,0.1,0.3,0.4,0.9,0.6,0.1,0.6,1.0,0.9,,5.0,0.368,0.2,0.2,2.4,7.2,4.8,18.6,5.0,1.7,31.5,14.2,-0.1,0.1,0.0,-0.05,-8.0,2.2,-5.8,0.0,2024,15,0,0,0,0,0,0,0,0,777703,3386299,1
549.0,James Johnson,36.0,IND,PF,9.0,0.0,5.2,0.3,1.1,0.3,0.0,0.2,0.0,0.3,0.9,0.375,0.3,0.2,0.2,1.0,0.1,0.3,0.4,0.9,0.6,0.1,0.6,1.0,0.9,,5.0,0.368,0.2,0.2,2.4,7.2,4.8,18.6,5.0,1.7,31.5,14.2,-0.1,0.1,0.0,-0.05,-8.0,2.2,-5.8,0.0,2024,15,0,0,0,0,0,0,0,0,777703,3386299,1
549.0,James Johnson,36.0,IND,PF,9.0,0.0,5.2,0.3,1.1,0.3,0.0,0.2,0.0,0.3,0.9,0.375,0.3,0.2,0.2,1.0,0.1,0.3,0.4,0.9,0.6,0.1,0.6,1.0,0.9,,5.0,0.368,0.2,0.2,2.4,7.2,4.8,18.6,5.0,1.7,31.5,14.2,-0.1,0.1,0.0,-0.05,-8.0,2.2,-5.8,0.0,2024,15,0,0,0,0,0,0,0,0,777703,3386299,1
254.0,James Wiseman,22.0,DET,C,63.0,6.0,17.3,3.0,4.8,0.613,0.0,0.0,0.0,3.0,4.8,0.617,0.613,1.1,1.6,0.706,1.7,3.6,5.3,0.9,0.2,0.6,1.0,2.2,7.1,,14.8,0.637,0.007,0.334,11.0,23.5,17.2,7.3,0.5,3.1,15.9,16.3,1.3,0.8,2.1,0.094,-2.6,-0.9,-3.5,-0.4,2024,4,0,0,0,0,0,0,0,0,12119440,12119440,1
421.0,Jarace Walker,20.0,IND,PF,33.0,0.0,10.3,1.4,3.3,0.409,0.7,1.7,0.4,0.7,1.7,0.418,0.509,0.2,0.3,0.889,0.4,1.5,1.9,1.2,0.5,0.3,0.5,0.9,3.6,,11.8,0.527,0.5,0.082,4.0,17.0,10.5,13.9,2.1,2.6,13.0,16.1,0.1,0.3,0.4,0.058,-0.5,0.7,0.2,0.2,2024,1,0,0,0,0,0,0,0,0,6059520,12422040,0
289.0,Jared Butler,23.0,WAS,SG,40.0,0.0,14.2,2.5,5.0,0.488,0.6,2.0,0.308,1.9,3.1,0.602,0.547,0.8,0.9,0.861,0.2,1.2,1.5,3.2,0.7,0.2,1.3,1.5,6.3,,14.1,0.579,0.388,0.179,1.7,9.5,5.5,30.9,2.4,1.2,18.7,19.9,0.3,0.3,0.6,0.054,-1.5,-0.5,-2.1,0.0,2024,3,0,0,0,0,0,0,0,0,1250000,3446970,0
33.0,Jaren Jackson Jr.,24.0,MEM,C,66.0,66.0,32.2,7.8,17.6,0.444,1.8,5.5,0.32,6.0,12.1,0.501,0.494,5.1,6.3,0.808,1.3,4.2,5.5,2.3,1.2,1.6,2.4,3.6,22.5,,17.4,0.552,0.315,0.359,4.2,15.0,9.4,13.1,1.8,4.7,10.6,30.4,0.2,2.8,3.0,0.067,0.0,0.4,0.4,1.3,2024,6,0,0,0,0,0,0,0,0,27102202,75773395,0
337.0,Jarred Vanderbilt,24.0,LAL,PF,29.0,6.0,20.0,2.0,3.9,0.518,0.3,0.9,0.296,1.8,3.0,0.586,0.553,0.8,1.2,0.667,1.4,3.3,4.8,1.2,1.2,0.2,1.0,1.5,5.2,,11.6,0.578,0.237,0.316,8.3,17.7,13.2,7.7,2.9,0.7,17.7,11.7,0.3,0.8,1.1,0.089,-2.9,1.3,-1.6,0.0,2024,6,0,0,0,0,0,0,0,0,4698000,39412286,0
79.0,Jarrett Allen,25.0,CLE,C,77.0,77.0,31.7,6.7,10.6,0.634,0.0,0.1,0.0,6.7,10.6,0.638,0.634,3.0,4.1,0.742,3.2,7.4,10.5,2.7,0.7,1.1,1.6,1.9,16.5,DPOY-10,21.8,0.664,0.007,0.383,11.3,25.8,18.7,13.2,1.1,3.0,11.2,19.4,6.8,3.9,10.7,0.21,2.1,0.9,3.0,3.1,2024,7,1,0,0,0,0,0,0,0,20000000,60000000,0
258.0,Javon Freeman-Liberty,24.0,TOR,PG,22.0,6.0,18.3,2.5,5.6,0.444,0.5,1.9,0.238,2.0,3.7,0.549,0.484,1.5,1.6,0.917,0.7,2.5,3.2,1.8,0.5,0.2,1.1,1.3,7.0,,10.7,0.547,0.339,0.29,4.3,15.1,9.6,13.4,1.2,0.9,15.2,17.5,0.1,0.2,0.2,0.029,-3.1,-2.0,-5.2,-0.3,2024,1,0,0,0,0,0,0,0,0,289542,289542,0
135.0,Javonte Green,30.0,CHI,SF,9.0,5.0,25.6,5.0,8.3,0.6,1.1,3.0,0.37,3.9,5.3,0.729,0.667,1.1,1.4,0.769,2.2,5.2,7.4,0.6,1.1,0.9,0.8,2.1,12.2,,20.2,0.681,0.36,0.173,9.5,23.3,16.3,3.3,2.2,3.6,8.0,16.7,0.5,0.3,0.9,0.18,1.9,0.1,2.0,0.2,2024,5,0,0,0,0,0,0,0,0,243758,243758,1
135.0,Javonte Green,30.0,CHI,SF,9.0,5.0,25.6,5.0,8.3,0.6,1.1,3.0,0.37,3.9,5.3,0.729,0.667,1.1,1.4,0.769,2.2,5.2,7.4,0.6,1.1,0.9,0.8,2.1,12.2,,20.2,0.681,0.36,0.173,9.5,23.3,16.3,3.3,2.2,3.6,8.0,16.7,0.5,0.3,0.9,0.18,1.9,0.1,2.0,0.2,2024,5,0,0,0,0,0,0,0,0,243758,243758,1
380.0,Jaxson Hayes,23.0,LAL,C,70.0,5.0,12.5,1.8,2.5,0.72,0.0,0.1,0.0,1.8,2.4,0.754,0.72,0.7,1.2,0.622,1.0,2.0,3.0,0.5,0.5,0.4,0.6,1.8,4.3,,14.0,0.718,0.046,0.469,9.2,17.1,13.4,5.0,1.8,2.9,16.9,12.5,1.4,1.1,2.5,0.135,-2.8,0.9,-1.9,0.0,2024,5,0,0,0,0,0,0,0,0,2165000,2165000,0
27.0,Jaylen Brown,27.0,BOS,SF,70.0,70.0,33.5,9.0,17.9,0.499,2.1,5.9,0.354,6.9,12.1,0.57,0.557,3.0,4.3,0.703,1.2,4.3,5.5,3.6,1.2,0.5,2.4,2.6,23.0,AS,18.6,0.58,0.326,0.239,4.0,13.4,8.9,16.6,1.8,1.4,10.7,28.9,2.7,3.2,5.9,0.121,0.9,-0.1,0.7,1.6,2024,8,1,1,0,0,0,0,0,0,31830357,320090357,0
292.0,Jaylen Nowell,24.0,DET,SG,13.0,1.0,16.5,2.6,6.0,0.436,0.5,2.2,0.207,2.2,3.8,0.571,0.474,0.5,0.7,0.778,0.5,1.4,1.8,1.5,0.3,0.2,0.5,1.2,6.2,,9.2,0.494,0.372,0.115,3.0,9.6,6.2,13.6,0.9,0.8,7.9,17.8,0.0,0.1,0.1,0.016,-4.1,-1.4,-5.4,-0.2,2024,5,0,0,0,0,0,0,0,0,0,232150,0
292.0,Jaylen Nowell,24.0,DET,SG,13.0,1.0,16.5,2.6,6.0,0.436,0.5,2.2,0.207,2.2,3.8,0.571,0.474,0.5,0.7,0.778,0.5,1.4,1.8,1.5,0.3,0.2,0.5,1.2,6.2,,9.2,0.494,0.372,0.115,3.0,9.6,6.2,13.6,0.9,0.8,7.9,17.8,0.0,0.1,0.1,0.016,-4.1,-1.4,-5.4,-0.2,2024,5,0,0,0,0,0,0,0,0,0,232150,0
406.0,Jaylin Williams,21.0,OKC,C,69.0,1.0,13.0,1.4,3.3,0.417,0.8,2.1,0.368,0.6,1.2,0.5,0.533,0.5,0.6,0.805,0.5,2.9,3.4,1.6,0.4,0.4,0.5,1.4,4.0,,12.7,0.561,0.632,0.18,4.7,23.7,14.5,15.0,1.5,2.8,12.1,13.5,1.0,1.5,2.4,0.13,-0.8,1.9,1.1,0.7,2024,2,0,0,0,0,0,0,0,0,2000000,2000000,0
8.0,Jayson Tatum,25.0,BOS,PF,74.0,74.0,35.7,9.1,19.3,0.471,3.1,8.2,0.376,6.0,11.0,0.542,0.552,5.6,6.7,0.833,0.9,7.2,8.1,4.9,1.0,0.6,2.5,2.0,26.9,"MVP-6,CPOY-9,AS,NBA1",22.3,0.604,0.427,0.349,2.9,20.9,12.3,21.0,1.4,1.4,10.3,30.2,6.4,4.1,10.4,0.189,4.5,0.6,5.1,4.7,2024,7,4,1,0,1,0,0,0,0,32600060,67448400,0
379.0,Jeff Dowtin,26.0,PHI,PG,12.0,0.0,11.8,1.7,3.0,0.556,0.8,1.6,0.474,0.9,1.4,0.647,0.681,0.3,0.3,0.75,0.3,1.4,1.7,2.3,0.6,0.1,0.4,0.1,4.3,,18.2,0.689,0.528,0.111,2.3,13.5,7.8,26.4,2.4,0.6,11.7,13.0,0.4,0.2,0.6,0.193,2.0,1.3,3.3,0.2,2024,3,0,0,0,0,0,0,0,0,2196970,127683,1
379.0,Jeff Dowtin,26.0,PHI,PG,12.0,0.0,11.8,1.7,3.0,0.556,0.8,1.6,0.474,0.9,1.4,0.647,0.681,0.3,0.3,0.75,0.3,1.4,1.7,2.3,0.6,0.1,0.4,0.1,4.3,,18.2,0.689,0.528,0.111,2.3,13.5,7.8,26.4,2.4,0.6,11.7,13.0,0.4,0.2,0.6,0.193,2.0,1.3,3.3,0.2,2024,3,0,0,0,0,0,0,0,0,2196970,127683,1
284.0,Jeff Green,37.0,HOU,PF,78.0,6.0,16.8,2.1,4.7,0.456,0.7,2.1,0.331,1.5,2.6,0.553,0.529,1.6,1.9,0.819,0.6,1.7,2.3,0.9,0.2,0.4,0.6,1.3,6.5,,11.3,0.59,0.437,0.407,3.7,10.9,7.3,7.3,0.6,2.2,9.6,15.5,1.4,1.2,2.6,0.095,-1.6,-0.4,-2.1,0.0,2024,17,0,0,0,0,0,0,0,0,9600000,19200000,0
43.0,Jerami Grant,29.0,POR,PF,54.0,54.0,33.9,7.1,15.7,0.451,2.1,5.1,0.402,5.0,10.6,0.474,0.516,4.7,5.8,0.817,0.7,2.9,3.5,2.8,0.8,0.6,2.1,2.2,21.0,,15.4,0.573,0.325,0.367,2.1,10.0,5.8,13.8,1.2,1.7,10.5,25.7,1.7,1.0,2.7,0.071,1.0,-1.1,-0.1,0.9,2024,10,0,0,0,0,0,0,0,0,27586207,123586210,0
457.0,Jeremiah Robinson-Earl,23.0,NOP,PF,39.0,1.0,8.6,1.2,2.4,0.474,0.3,1.0,0.333,0.8,1.4,0.571,0.542,0.3,0.4,0.75,0.6,1.4,1.9,0.5,0.3,0.1,0.4,0.6,2.9,,11.8,0.564,0.411,0.168,7.8,17.5,12.7,8.4,1.5,1.2,13.6,15.4,0.2,0.4,0.6,0.086,-1.9,-0.3,-2.2,0.0,2024,3,0,0,0,0,0,0,0,0,684843,1900000,0
457.0,Jeremiah Robinson-Earl,23.0,NOP,PF,39.0,1.0,8.6,1.2,2.4,0.474,0.3,1.0,0.333,0.8,1.4,0.571,0.542,0.3,0.4,0.75,0.6,1.4,1.9,0.5,0.3,0.1,0.4,0.6,2.9,,11.8,0.564,0.411,0.168,7.8,17.5,12.7,8.4,1.5,1.2,13.6,15.4,0.2,0.4,0.6,0.086,-1.9,-0.3,-2.2,0.0,2024,3,0,0,0,0,0,0,0,0,684843,684843,0
146.0,Jeremy Sochan,20.0,SAS,PF,74.0,73.0,29.6,4.6,10.5,0.438,0.9,3.1,0.308,3.6,7.4,0.492,0.483,1.5,1.9,0.771,1.9,4.6,6.4,3.4,0.8,0.5,1.9,2.3,11.6,,11.4,0.513,0.293,0.186,6.7,16.9,11.7,16.0,1.3,1.5,14.3,18.8,-0.5,1.9,1.4,0.03,-2.8,-0.6,-3.4,-0.8,2024,2,0,0,0,0,0,0,0,0,5316960,10887000,0
504.0,Jericho Sims,25.0,NYK,C,45.0,11.0,13.0,0.8,1.2,0.691,0.0,0.0,,0.8,1.2,0.691,0.691,0.4,0.5,0.667,1.2,2.0,3.3,0.6,0.2,0.4,0.4,1.0,2.0,,10.9,0.702,0.0,0.436,10.7,17.5,14.1,5.4,0.7,3.0,19.6,6.0,0.9,0.7,1.5,0.127,-2.4,0.7,-1.8,0.0,2024,3,0,0,0,0,0,0,0,0,1927896,1927896,0
517.0,Jett Howard,20.0,ORL,SF,18.0,0.0,3.7,0.6,1.7,0.333,0.4,1.4,0.28,0.2,0.3,0.6,0.45,0.1,0.2,0.5,0.1,0.3,0.4,0.3,0.1,0.1,0.2,0.2,1.6,,8.6,0.457,0.833,0.133,1.7,10.6,6.1,13.0,1.5,2.8,8.6,22.7,-0.1,0.1,0.0,0.005,-1.4,-0.3,-1.8,0.0,2024,1,0,0,0,0,0,0,0,0,5026800,10305120,0
344.0,Jevon Carter,28.0,CHI,PG,72.0,0.0,13.9,1.9,5.1,0.378,1.1,3.3,0.329,0.8,1.8,0.466,0.484,0.1,0.1,0.571,0.2,0.7,0.8,1.3,0.5,0.2,0.5,1.0,5.0,,8.5,0.485,0.641,0.019,1.2,5.6,3.3,12.9,1.8,1.6,8.9,17.7,-0.5,0.7,0.2,0.009,-3.3,-0.7,-4.0,-0.5,2024,6,0,0,0,0,0,0,0,0,6190476,12690476,0
44.0,Jimmy Butler,34.0,MIA,PF,60.0,60.0,34.0,6.6,13.2,0.499,1.0,2.4,0.414,5.6,10.8,0.519,0.537,6.6,7.7,0.858,1.8,3.6,5.3,5.0,1.3,0.3,1.7,1.1,20.8,,22.0,0.626,0.183,0.579,5.8,11.9,8.8,23.1,1.9,0.8,9.3,24.0,6.4,2.7,9.1,0.214,3.9,0.7,4.6,3.4,2024,13,0,0,0,0,0,0,0,0,45183960,93982637,0
350.0,Jock Landale,28.0,HOU,C,56.0,3.0,13.6,1.9,3.7,0.515,0.2,0.7,0.25,1.7,3.0,0.578,0.539,0.9,1.2,0.8,1.6,1.5,3.1,1.2,0.4,0.6,0.6,1.3,4.9,,15.6,0.584,0.194,0.316,12.2,11.9,12.1,11.8,1.3,4.0,11.7,14.8,1.4,0.9,2.3,0.146,-0.5,0.4,-0.1,0.4,2024,3,0,0,0,0,0,0,0,0,8000000,24000000,0
478.0,Joe Harris,32.0,DET,SG,16.0,0.0,10.6,0.9,2.4,0.359,0.6,1.9,0.333,0.3,0.6,0.444,0.487,0.1,0.1,0.5,0.2,0.6,0.8,0.6,0.2,0.1,0.3,1.2,2.4,,4.6,0.489,0.769,0.051,1.9,6.7,4.3,7.7,0.8,1.0,9.1,11.0,0.0,0.0,0.0,0.001,-4.7,-1.1,-5.9,-0.2,2024,10,0,0,0,0,0,0,0,0,19928571,19928571,1
373.0,Joe Ingles,36.0,ORL,SF,68.0,0.0,17.2,1.5,3.3,0.436,1.0,2.4,0.435,0.4,1.0,0.439,0.59,0.4,0.5,0.824,0.3,1.8,2.1,3.0,0.6,0.1,1.0,1.3,4.4,,10.6,0.612,0.709,0.15,1.8,12.6,7.1,23.0,1.8,0.4,21.7,11.6,1.1,1.5,2.6,0.108,-1.7,1.2,-0.5,0.5,2024,10,0,0,0,0,0,0,0,0,11000000,11000000,0
1.0,Joel Embiid,29.0,PHI,C,39.0,39.0,33.6,11.5,21.8,0.529,1.4,3.6,0.388,10.2,18.3,0.556,0.561,10.2,11.6,0.883,2.4,8.6,11.0,5.6,1.2,1.7,3.8,2.9,34.7,AS,34.1,0.644,0.163,0.531,7.9,28.8,18.1,32.4,1.7,4.6,12.5,39.6,5.2,2.3,7.5,0.275,8.5,3.1,11.6,4.5,2024,8,1,1,0,0,0,0,0,0,47607350,154247814,0
96.0,John Collins,26.0,UTA,PF,68.0,66.0,28.0,5.8,11.0,0.532,1.3,3.4,0.371,4.6,7.6,0.605,0.59,2.2,2.7,0.795,2.3,6.1,8.5,1.1,0.6,0.9,1.4,2.8,15.1,,17.5,0.621,0.311,0.248,9.2,24.0,16.7,6.1,1.0,2.9,10.6,20.4,3.1,1.3,4.4,0.11,0.5,-1.4,-0.9,0.5,2024,7,0,0,0,0,0,0,0,0,25340000,51920000,0
382.0,John Konchar,27.0,MEM,SF,55.0,23.0,21.3,1.6,3.8,0.423,0.7,2.2,0.317,0.9,1.6,0.568,0.514,0.4,0.5,0.84,1.3,3.4,4.7,2.0,0.9,0.9,0.8,1.4,4.3,,11.4,0.537,0.577,0.12,6.5,18.0,12.0,13.0,2.1,4.1,17.4,9.7,0.5,1.7,2.2,0.091,-2.6,2.2,-0.4,0.5,2024,5,0,0,0,0,0,0,0,0,2400000,20895000,0
453.0,Johnny Davis,21.0,WAS,SG,50.0,6.0,12.3,1.2,3.1,0.403,0.3,0.8,0.35,1.0,2.3,0.421,0.448,0.3,0.5,0.583,0.4,1.1,1.4,0.6,0.4,0.2,0.3,1.1,3.0,,6.2,0.462,0.26,0.156,3.1,9.6,6.3,6.6,1.4,1.3,7.3,12.2,-0.3,0.2,-0.1,-0.009,-5.5,-1.1,-6.6,-0.7,2024,2,0,0,0,0,0,0,0,0,5050800,10341960,0
138.0,Jonas Valančiūnas,31.0,NOP,C,82.0,82.0,23.5,4.9,8.8,0.559,0.5,1.5,0.308,4.5,7.3,0.609,0.585,2.0,2.5,0.785,2.3,6.5,8.8,2.1,0.4,0.8,1.4,2.7,12.2,,19.8,0.619,0.167,0.285,10.9,30.6,20.9,13.3,0.8,3.5,12.1,20.8,3.9,3.1,7.1,0.177,0.7,0.5,1.2,1.6,2024,12,0,0,0,0,0,0,0,0,15435000,15435000,1
269.0,Jonathan Isaac,26.0,ORL,PF,58.0,2.0,15.8,2.5,4.9,0.51,0.7,1.9,0.375,1.8,3.0,0.598,0.584,1.0,1.4,0.72,1.3,3.2,4.5,0.5,0.7,1.2,0.5,1.1,6.8,6MOY-9,19.2,0.61,0.392,0.287,9.3,24.2,16.7,4.8,2.3,7.1,7.7,16.7,1.5,2.1,3.6,0.188,1.4,2.4,3.8,1.4,2024,7,1,0,0,0,0,0,0,0,17400000,34800000,0
81.0,Jonathan Kuminga,21.0,GSW,PF,74.0,46.0,26.3,6.2,11.6,0.529,0.7,2.2,0.321,5.4,9.4,0.578,0.56,3.0,4.0,0.746,1.2,3.6,4.8,2.2,0.7,0.5,1.6,2.3,16.1,,17.0,0.598,0.191,0.347,5.2,14.4,9.8,12.5,1.4,1.7,10.9,24.1,2.7,1.9,4.6,0.113,0.0,-0.4,-0.4,0.8,2024,3,0,0,0,0,0,0,0,0,6012840,13649147,0
72.0,Jordan Clarkson,31.0,UTA,SG,55.0,19.0,30.6,6.1,14.8,0.413,1.7,5.6,0.294,4.5,9.2,0.485,0.469,3.2,3.7,0.881,0.9,2.5,3.4,5.0,0.6,0.1,2.7,1.5,17.1,,12.7,0.521,0.379,0.246,3.2,9.0,6.2,24.6,1.0,0.3,13.9,26.1,0.1,0.1,0.2,0.006,-1.3,-3.2,-4.5,-1.1,2024,10,0,0,0,0,0,0,0,0,23487629,51865920,0
281.0,Jordan Goodwin,25.0,MEM,PG,57.0,12.0,18.5,2.5,6.7,0.369,0.7,2.5,0.298,1.7,4.2,0.411,0.424,0.8,1.0,0.746,1.5,2.9,4.4,2.7,0.8,0.3,1.0,1.3,6.5,,12.6,0.451,0.369,0.154,9.3,17.3,13.3,20.9,2.2,1.6,12.1,19.0,-0.2,1.4,1.2,0.054,-1.5,0.5,-1.0,0.3,2024,3,0,0,0,0,0,0,0,0,1927896,2253486,0
281.0,Jordan Goodwin,25.0,MEM,PG,57.0,12.0,18.5,2.5,6.7,0.369,0.7,2.5,0.298,1.7,4.2,0.411,0.424,0.8,1.0,0.746,1.5,2.9,4.4,2.7,0.8,0.3,1.0,1.3,6.5,,12.6,0.451,0.369,0.154,9.3,17.3,13.3,20.9,2.2,1.6,12.1,19.0,-0.2,1.4,1.2,0.054,-1.5,0.5,-1.0,0.3,2024,3,0,0,0,0,0,0,0,0,1927896,116075,0
234.0,Jordan Hawkins,21.0,NOP,SG,67.0,10.0,17.3,2.6,6.8,0.382,1.6,4.4,0.366,1.0,2.4,0.411,0.501,1.0,1.2,0.838,0.4,1.8,2.2,1.0,0.3,0.1,0.6,1.1,7.8,,10.2,0.533,0.654,0.175,2.8,11.3,7.1,8.2,0.8,0.6,7.5,19.9,0.3,1.0,1.3,0.053,-1.3,-1.7,-3.1,-0.3,2024,1,0,0,0,0,0,0,0,0,4310160,8835840,0
425.0,Jordan McLaughlin,27.0,MIN,PG,56.0,0.0,11.2,1.3,2.6,0.483,0.8,1.6,0.472,0.5,1.0,0.5,0.628,0.2,0.3,0.722,0.3,1.0,1.3,2.0,0.6,0.1,0.3,0.6,3.5,,15.5,0.638,0.614,0.124,3.4,9.4,6.5,23.7,2.8,1.0,11.1,12.1,1.4,1.1,2.5,0.193,1.4,2.9,4.2,1.0,2024,5,0,0,0,0,0,0,0,0,2320000,2320000,1
256.0,Jordan Nwora,25.0,TOR,SF,52.0,1.0,13.7,2.7,5.8,0.462,0.8,2.5,0.336,1.8,3.2,0.56,0.535,0.8,1.0,0.83,0.5,2.3,2.9,1.2,0.5,0.3,1.0,0.9,7.0,,13.7,0.565,0.438,0.177,4.3,19.1,11.6,12.3,1.8,1.6,14.1,22.4,-0.1,0.6,0.5,0.034,-1.1,-1.5,-2.5,-0.1,2024,4,0,0,0,0,0,0,0,0,3000000,3000000,1
68.0,Jordan Poole,24.0,WAS,SG,78.0,66.0,30.1,6.3,15.2,0.413,2.4,7.2,0.326,3.9,8.0,0.492,0.491,2.5,2.8,0.877,0.4,2.3,2.7,4.4,1.1,0.3,2.4,3.1,17.4,,12.1,0.529,0.476,0.185,1.4,8.4,4.8,21.4,1.7,0.9,12.8,26.4,-1.5,0.8,-0.6,-0.013,-2.0,-1.9,-3.9,-1.2,2024,5,0,0,0,0,0,0,0,0,27455357,123000000,0
515.0,Jordan Walsh,19.0,BOS,SF,9.0,1.0,9.2,0.7,1.7,0.4,0.2,1.0,0.222,0.4,0.7,0.667,0.467,0.1,0.2,0.5,0.6,1.7,2.2,0.6,0.6,0.1,0.3,1.2,1.7,,8.4,0.472,0.6,0.133,6.8,18.7,13.0,7.2,3.0,1.1,15.9,9.9,0.0,0.2,0.2,0.089,-5.6,1.8,-3.8,0.0,2024,1,0,0,0,0,0,0,0,0,1119563,3211420,0
251.0,Jose Alvarado,25.0,NOP,PG,56.0,0.0,18.4,2.5,6.2,0.412,1.4,3.7,0.377,1.1,2.5,0.464,0.525,0.6,0.9,0.673,0.4,1.8,2.3,2.1,1.1,0.3,0.7,1.6,7.1,6MOY-6,12.5,0.54,0.6,0.151,2.7,11.0,6.9,15.3,2.8,1.4,9.8,17.3,0.6,1.5,2.1,0.097,-1.5,1.5,-0.1,0.5,2024,3,1,0,0,0,0,0,0,0,1836096,0,0
131.0,Josh Giddey,21.0,OKC,SG,80.0,80.0,25.1,5.0,10.6,0.475,1.0,3.0,0.337,4.0,7.6,0.53,0.523,1.3,1.6,0.806,1.4,5.0,6.4,4.8,0.6,0.6,2.1,1.4,12.3,,16.6,0.547,0.287,0.146,6.4,21.5,14.2,26.6,1.2,2.0,15.7,23.1,1.4,2.9,4.3,0.102,1.0,0.4,1.5,1.8,2024,3,0,0,0,0,0,0,0,0,6587040,14939407,0
220.0,Josh Green,23.0,DAL,SG,57.0,33.0,26.4,3.1,6.6,0.479,1.3,3.3,0.385,1.9,3.3,0.572,0.575,0.7,1.0,0.684,0.7,2.5,3.2,2.3,0.8,0.2,1.1,1.9,8.2,,9.9,0.588,0.5,0.152,2.9,10.4,6.7,11.1,1.5,0.5,13.1,13.1,1.0,1.2,2.2,0.071,-2.4,-0.3,-2.7,-0.3,2024,4,0,0,0,0,0,0,0,0,4765339,45765339,0
194.0,Josh Hart,28.0,NYK,SF,81.0,42.0,33.4,3.6,8.4,0.434,1.0,3.2,0.31,2.7,5.2,0.511,0.493,1.1,1.4,0.791,1.6,6.8,8.3,4.1,0.9,0.3,1.5,2.1,9.4,,11.8,0.522,0.38,0.169,5.3,22.8,14.0,16.3,1.4,0.8,13.9,13.5,2.0,3.6,5.7,0.1,-1.3,1.4,0.0,1.4,2024,7,0,0,0,0,0,0,0,0,12960000,71500000,0
